indicadores,estimadores,aeropuertos_islas_id,aeropuertos_islas_nombre,periodos_id,periodos_nombre,trafico_aereo_comercial_pasajeros_aviones_mercancias
Pasajeros,Valores absolutos,ES708,Lanzarote,2015M02,2015 Febrero (p),441860.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2015M01,2015 Enero (p),451319.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2014M12,2014 Diciembre (p),428968.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2014M11,2014 Noviembre (p),468268.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2014M10,2014 Octubre (p),521488.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2014M09,2014 Septiembre (p),480846.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2014M08,2014 Agosto (p),597781.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2014M07,2014 Julio (p),550101.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2014M06,2014 Junio (p),469964.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2014M05,2014 Mayo (p),434791.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2014M04,2014 Abril (p),498678.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2014M03,2014 Marzo (p),498938.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2014M02,2014 Febrero (p),418281.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2014M01,2014 Enero (p),432951.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2013M12,2013 Diciembre,437100.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2013M11,2013 Noviembre,465322.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2013M10,2013 Octubre,483660.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2013M09,2013 Septiembre,446725.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2013M08,2013 Agosto,533644.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2013M07,2013 Julio,479069.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2013M06,2013 Junio,424784.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2013M05,2013 Mayo,399749.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2013M04,2013 Abril,411185.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2013M03,2013 Marzo,449653.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2013M02,2013 Febrero,355007.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2013M01,2013 Enero,366837.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2012M12,2012 Diciembre,376500.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2012M11,2012 Noviembre,382079.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2012M10,2012 Octubre,438179.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2012M09,2012 Septiembre,436969.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2012M08,2012 Agosto,508537.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2012M07,2012 Julio,492412.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2012M06,2012 Junio,403943.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2012M05,2012 Mayo,378990.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2012M04,2012 Abril,427843.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2012M03,2012 Marzo,441671.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2012M02,2012 Febrero,389821.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2012M01,2012 Enero,404176.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2011M12,2011 Diciembre,401725.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2011M11,2011 Noviembre,414647.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2011M10,2011 Octubre,481346.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2011M09,2011 Septiembre,485078.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2011M08,2011 Agosto,547911.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2011M07,2011 Julio,522110.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2011M06,2011 Junio,424742.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2011M05,2011 Mayo,399792.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2011M04,2011 Abril,495200.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2011M03,2011 Marzo,475516.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2011M02,2011 Febrero,403498.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2011M01,2011 Enero,389032.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2010M12,2010 Diciembre,354959.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2010M11,2010 Noviembre,382119.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2010M10,2010 Octubre,434128.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2010M09,2010 Septiembre,422672.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2010M08,2010 Agosto,521822.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2010M07,2010 Julio,473684.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2010M06,2010 Junio,375214.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2010M05,2010 Mayo,352441.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2010M04,2010 Abril,362440.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2010M03,2010 Marzo,420210.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2010M02,2010 Febrero,358648.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2010M01,2010 Enero,368578.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2009M12,2009 Diciembre,373111.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2009M11,2009 Noviembre,391233.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2009M10,2009 Octubre,387671.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2009M09,2009 Septiembre,373774.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2009M08,2009 Agosto,483911.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2009M07,2009 Julio,436289.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2009M06,2009 Junio,332562.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2009M05,2009 Mayo,310229.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2009M04,2009 Abril,390964.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2009M03,2009 Marzo,391709.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2009M02,2009 Febrero,337912.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2009M01,2009 Enero,359241.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2008M12,2008 Diciembre,349284.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2008M11,2008 Noviembre,392984.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2008M10,2008 Octubre,427198.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2008M09,2008 Septiembre,429215.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2008M08,2008 Agosto,566046.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2008M07,2008 Julio,507104.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2008M06,2008 Junio,431766.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2008M05,2008 Mayo,416001.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2008M04,2008 Abril,422065.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2008M03,2008 Marzo,511301.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2008M02,2008 Febrero,426775.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2008M01,2008 Enero,424425.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2007M12,2007 Diciembre,429268.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2007M11,2007 Noviembre,448248.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2007M10,2007 Octubre,463927.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2007M09,2007 Septiembre,485034.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2007M08,2007 Agosto,594728.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2007M07,2007 Julio,526509.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2007M06,2007 Junio,410089.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2007M05,2007 Mayo,391164.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2007M04,2007 Abril,465613.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2007M03,2007 Marzo,475406.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2007M02,2007 Febrero,389733.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2007M01,2007 Enero,392039.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2006M12,2006 Diciembre,417516.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2006M11,2006 Noviembre,430939.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2006M10,2006 Octubre,486078.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2006M09,2006 Septiembre,476240.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2006M08,2006 Agosto,602860.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2006M07,2006 Julio,526412.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2006M06,2006 Junio,429000.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2006M05,2006 Mayo,384537.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2006M04,2006 Abril,476804.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2006M03,2006 Marzo,447710.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2006M02,2006 Febrero,378272.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2006M01,2006 Enero,405117.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2005M12,2005 Diciembre,397024.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2005M11,2005 Noviembre,415255.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2005M10,2005 Octubre,473028.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2005M09,2005 Septiembre,489632.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2005M08,2005 Agosto,562190.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2005M07,2005 Julio,502003.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2005M06,2005 Junio,405000.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2005M05,2005 Mayo,377602.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2005M04,2005 Abril,399747.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2005M03,2005 Marzo,478741.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2005M02,2005 Febrero,394940.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2005M01,2005 Enero,413826.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2004M12,2004 Diciembre,417383.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2004M11,2004 Noviembre,408969.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2004M10,2004 Octubre,470784.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2004M09,2004 Septiembre,487686.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2004M08,2004 Agosto,573221.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2004M07,2004 Julio,499265.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2004M06,2004 Junio,391347.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2004M05,2004 Mayo,377024.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2004M04,2004 Abril,457373.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2004M03,2004 Marzo,424634.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2004M02,2004 Febrero,404760.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2004M01,2004 Enero,408079.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2003M12,2003 Diciembre,372985.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2003M11,2003 Noviembre,409157.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2003M10,2003 Octubre,465750.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2003M09,2003 Septiembre,452467.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2003M08,2003 Agosto,533801.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2003M07,2003 Julio,494654.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2003M06,2003 Junio,398157.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2003M05,2003 Mayo,393450.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2003M04,2003 Abril,451864.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2003M03,2003 Marzo,445598.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2003M02,2003 Febrero,383593.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2003M01,2003 Enero,402379.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2002M12,2002 Diciembre,388144.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2002M11,2002 Noviembre,394821.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2002M10,2002 Octubre,453857.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2002M09,2002 Septiembre,435964.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2002M08,2002 Agosto,521464.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2002M07,2002 Julio,435802.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2002M06,2002 Junio,357256.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2002M05,2002 Mayo,357412.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2002M04,2002 Abril,403302.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2002M03,2002 Marzo,445384.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2002M02,2002 Febrero,375642.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2002M01,2002 Enero,376083.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2001M12,2001 Diciembre,376133.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2001M11,2001 Noviembre,404699.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2001M10,2001 Octubre,432405.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2001M09,2001 Septiembre,426146.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2001M08,2001 Agosto,478405.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2001M07,2001 Julio,434887.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2001M06,2001 Junio,354300.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2001M05,2001 Mayo,375383.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2001M04,2001 Abril,440944.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2001M03,2001 Marzo,442731.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2001M02,2001 Febrero,374088.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2001M01,2001 Enero,381656.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2000M12,2000 Diciembre,378648.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2000M11,2000 Noviembre,413972.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2000M10,2000 Octubre,439123.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2000M09,2000 Septiembre,400542.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2000M08,2000 Agosto,483140.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2000M07,2000 Julio,424859.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2000M06,2000 Junio,358711.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2000M05,2000 Mayo,348192.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2000M04,2000 Abril,428588.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2000M03,2000 Marzo,421856.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2000M02,2000 Febrero,365681.0
Pasajeros,Valores absolutos,ES708,Lanzarote,2000M01,2000 Enero,366071.0
Pasajeros,Valores absolutos,ES708,Lanzarote,1999M12,1999 Diciembre,353829.0
Pasajeros,Valores absolutos,ES708,Lanzarote,1999M11,1999 Noviembre,389159.0
Pasajeros,Valores absolutos,ES708,Lanzarote,1999M10,1999 Octubre,400454.0
Pasajeros,Valores absolutos,ES708,Lanzarote,1999M09,1999 Septiembre,405107.0
Pasajeros,Valores absolutos,ES708,Lanzarote,1999M08,1999 Agosto,444976.0
Pasajeros,Valores absolutos,ES708,Lanzarote,1999M07,1999 Julio,407831.0
Pasajeros,Valores absolutos,ES708,Lanzarote,1999M06,1999 Junio,345137.0
Pasajeros,Valores absolutos,ES708,Lanzarote,1999M05,1999 Mayo,344246.0
Pasajeros,Valores absolutos,ES708,Lanzarote,1999M04,1999 Abril,405925.0
Pasajeros,Valores absolutos,ES708,Lanzarote,1999M03,1999 Marzo,411049.0
Pasajeros,Valores absolutos,ES708,Lanzarote,1999M02,1999 Febrero,347235.0
Pasajeros,Valores absolutos,ES708,Lanzarote,1999M01,1999 Enero,370366.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2020M03,2020 Marzo (p),253689.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2020M02,2020 Febrero (p),462013.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2020M01,2020 Enero (p),419070.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2019M12,2019 Diciembre (p),447421.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2019M11,2019 Noviembre (p),464259.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2019M10,2019 Octubre (p),484456.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2019M09,2019 Septiembre (p),462730.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2019M08,2019 Agosto (p),527446.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2019M07,2019 Julio (p),504528.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2019M06,2019 Junio (p),456175.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2019M05,2019 Mayo (p),411750.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2019M04,2019 Abril (p),489657.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2019M03,2019 Marzo (p),509811.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2019M02,2019 Febrero (p),429222.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2019M01,2019 Enero (p),442776.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2018M12,2018 Diciembre (p),470103.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2018M11,2018 Noviembre (p),483391.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2018M10,2018 Octubre (p),551820.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2018M09,2018 Septiembre (p),509417.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2018M08,2018 Agosto (p),570310.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2018M07,2018 Julio (p),557115.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2018M06,2018 Junio (p),489099.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2018M05,2018 Mayo (p),464802.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2018M04,2018 Abril (p),505268.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2018M03,2018 Marzo (p),555419.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2018M02,2018 Febrero (p),467160.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2018M01,2018 Enero (p),475378.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2017M12,2017 Diciembre (p),491337.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2017M11,2017 Noviembre (p),505862.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2017M10,2017 Octubre (p),560986.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2017M09,2017 Septiembre (p),512654.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2017M08,2017 Agosto (p),571645.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2017M07,2017 Julio (p),557159.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2017M06,2017 Junio (p),468817.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2017M05,2017 Mayo (p),451143.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2017M04,2017 Abril (p),530152.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2017M03,2017 Marzo (p),494264.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2017M02,2017 Febrero (p),438203.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2017M01,2017 Enero (p),453599.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2016M12,2016 Diciembre (p),454084.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2016M11,2016 Noviembre (p),466948.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2016M10,2016 Octubre (p),545734.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2016M09,2016 Septiembre (p),460919.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2016M08,2016 Agosto (p),543097.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2016M07,2016 Julio (p),515799.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2016M06,2016 Junio (p),437143.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2016M05,2016 Mayo (p),427901.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2016M04,2016 Abril (p),473681.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2016M03,2016 Marzo (p),485193.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2016M02,2016 Febrero (p),433184.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2016M01,2016 Enero (p),422144.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2015M12,2015 Diciembre (p),398360.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2015M11,2015 Noviembre (p),430941.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2015M10,2015 Octubre (p),479556.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2015M09,2015 Septiembre (p),421119.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2015M08,2015 Agosto (p),514510.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2015M07,2015 Julio (p),452866.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2015M06,2015 Junio (p),387627.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2015M05,2015 Mayo (p),383361.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2015M04,2015 Abril (p),399160.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2015M03,2015 Marzo (p),418565.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2015M02,2015 Febrero (p),362975.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2015M01,2015 Enero (p),368762.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2014M12,2014 Diciembre (p),360547.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2014M11,2014 Noviembre (p),378428.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2014M10,2014 Octubre (p),424690.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2014M09,2014 Septiembre (p),404768.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2014M08,2014 Agosto (p),484371.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2014M07,2014 Julio (p),437018.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2014M06,2014 Junio (p),366842.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2014M05,2014 Mayo (p),359517.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2014M04,2014 Abril (p),400445.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2014M03,2014 Marzo (p),406703.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2014M02,2014 Febrero (p),331932.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2014M01,2014 Enero (p),347321.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2013M12,2013 Diciembre,343921.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2013M11,2013 Noviembre,370277.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2013M10,2013 Octubre,393649.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2013M09,2013 Septiembre,361572.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2013M08,2013 Agosto,422636.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2013M07,2013 Julio,380645.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2013M06,2013 Junio,322010.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2013M05,2013 Mayo,303733.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2013M04,2013 Abril,331650.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2013M03,2013 Marzo,367299.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2013M02,2013 Febrero,295741.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2013M01,2013 Enero,304288.0
Pasajeros,Valores absolutos,ES704,Fuerteventura,2012M12,2012 Diciembre,307127.0
